series,method,smape,mase,cover95,width,msis,interval,owa
9,naive2,2.0552747626368695,0.8773826385684342,1.0,26.49888209391201,26.49888209391201,analytic,1.0
9,naive2,2.0552747626368695,0.8773826385684342,0.6666666666666666,3.7026026263832867,9.819737577774623,empirical,1.0
9,seasonal_naive,2.6568179447405313,1.132049840734495,1.0,6.8249588896864735,6.8249588896864735,analytic,1.291470232279126
9,seasonal_naive,2.6568179447405313,1.132049840734495,0.7916666666666666,4.86484565298857,6.131474845418784,empirical,1.291470232279126
9,theta,2.060227651446766,0.9008426944670374,1.0,26.49888209391201,26.49888209391201,analytic,1.0145742626362453
9,theta,2.060227651446766,0.9008426944670374,0.7916666666666666,3.6382356452952735,6.474017850171421,empirical,1.0145742626362453
10,naive,18.69442708208391,3.696101956540074,0.8541666666666666,13.97839438136126,22.17594233644143,analytic,0.8432805375964866
10,naive,18.69442708208391,3.696101956540074,0.7708333333333334,9.102073967293254,15.607444705660626,empirical,0.8432805375964866
10,naive2,22.73967789367946,4.275644084691467,1.0,25.498365525974076,25.498365525974076,analytic,1.0
10,naive2,22.73967789367946,4.275644084691467,0.7916666666666666,7.349717912163037,11.583570056486478,empirical,1.0
10,seasonal_naive,2.2151720454397217,0.4666221568731615,1.0,6.56726936073101,6.56726936073101,analytic,0.10327466883854826
10,seasonal_naive,2.2151720454397217,0.4666221568731615,1.0,4.578888739322377,4.578888739322377,empirical,0.10327466883854826
10,theta,14.266389186394981,2.8085280428143817,0.9791666666666666,25.498365525974076,26.244967428654075,analytic,0.6421226711335352
10,theta,14.266389186394981,2.8085280428143817,0.9375,5.9792298443629335,6.614302814213239,empirical,0.6421226711335352
11,naive,18.622688304070152,3.174015630590192,0.8541666666666666,16.335946683298918,22.156985532396643,analytic,6.486888027759729
11,naive,18.622688304070152,3.174015630590192,0.9375,3.6996533903881024,3.8279190065824436,empirical,6.486888027759729
11,naive2,2.8504026058308787,0.4928272459229612,1.0,23.171818065953918,23.171818065953918,analytic,1.0
11,naive2,2.8504026058308787,0.4928272459229612,1.0,3.6676077646091962,3.6676077646091962,empirical,1.0
11,seasonal_naive,3.7555917878452036,0.6244174400306608,1.0,5.968051978153573,5.968051978153573,analytic,1.2922880860497554
11,seasonal_naive,3.7555917878452036,0.6244174400306608,1.0,4.69843413260986,4.69843413260986,empirical,1.2922880860497554
11,theta,2.8461985532597915,0.49433028012469094,1.0,23.171818065953918,23.171818065953918,analytic,1.0007874609010352
11,theta,2.8461985532597915,0.49433028012469094,1.0,4.015572918299181,4.015572918299181,empirical,1.0007874609010352
12,naive,17.953564083730413,2.789248334919125,0.8958333333333334,18.209173584526457,19.857182922177543,analytic,3.6209138057713064
12,naive,17.953564083730413,2.789248334919125,0.8333333333333334,3.9739058039961948,7.035275927687918,empirical,3.6209138057713064
12,naive2,4.744201132001615,0.8067217063003966,1.0,32.20972652169969,32.20972652169969,analytic,1.0
12,naive2,4.744201132001615,0.8067217063003966,0.9166666666666666,3.93515283553603,6.882534989823881,empirical,1.0
12,seasonal_naive,6.117642565799098,0.9668569616238505,0.9583333333333334,8.295823898516439,9.463829831484425,analytic,1.24400011245963
12,seasonal_naive,6.117642565799098,0.9668569616238505,0.8541666666666666,4.6015897557881384,13.62696241674596,empirical,1.24400011245963
12,theta,5.155752666824658,0.8634735488075157,1.0,32.20972652169969,32.20972652169969,analytic,1.078548527899084
12,theta,5.155752666824658,0.8634735488075157,0.9166666666666666,4.472653037386803,6.3347527125414365,empirical,1.078548527899084
13,naive,17.842734409435014,3.852073900162111,0.8125,15.425290450974552,36.27987083931865,analytic,5.124111341729869
13,naive,17.842734409435014,3.852073900162111,0.875,4.530379003857119,6.202523897367097,empirical,5.124111341729869
13,naive2,3.5280426113263244,0.7420936135779967,1.0,24.17072697268702,24.17072697268702,analytic,1.0
13,naive2,3.5280426113263244,0.7420936135779967,0.75,3.5172867334809017,7.1474795798089215,empirical,1.0
13,seasonal_naive,5.313673765671165,1.1360193414947735,1.0,6.225327443542408,6.225327443542408,analytic,1.5184777012119264
13,seasonal_naive,5.313673765671165,1.1360193414947735,1.0,4.82324053887864,4.82324053887864,empirical,1.5184777012119264
13,theta,3.4402215393205706,0.7935811403297612,1.0,24.17072697268702,24.17072697268702,analytic,1.0222445754462925
13,theta,3.4402215393205706,0.7935811403297612,0.9375,3.8204862322868376,3.976808370846548,empirical,1.0222445754462925
14,naive,16.978590420522558,2.8628969522547174,0.8958333333333334,15.056204338672954,17.97684330777238,analytic,3.4437202198310555
14,naive,16.978590420522558,2.8628969522547174,1.0,4.012144141752903,4.012144141752903,empirical,3.4437202198310555
14,naive2,4.828110159166077,0.8493155483377479,1.0,24.364781149079743,24.364781149079743,analytic,1.0
14,naive2,4.828110159166077,0.8493155483377479,1.0,3.9797376239323734,3.9797376239323734,empirical,1.0
